date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:07:07	257291999/257291999	---M--	200	added ('OK')	video/mp4	etag:%2299f2b20d238d61:0%22	https://willinkschool.org.uk/Transition/Willink_Transition_Tour-720p__2000kbps_.mp4	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/Transition/Willink_Transition_Tour-720p__2000kbps_.mp4	(from https://willinkschool.org.uk/News/Index.asp?c=archive&subcatID=)
08:07:07	0/-1	---M--	301	error ('')			https://willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-.10c.delayed	(from https://willinkschool.org.uk/News/Willink-20-Community-Support/)
08:07:07	0/-1	---M--	301	error ('')			https://willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-.10d.delayed	(from https://willinkschool.org.uk/News/Post-Easter-Update-Home-learning-revised-timetable/)
08:07:07	0/-1	---M--	301	error ('')			https://willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-.10e.delayed	(from https://willinkschool.org.uk/News/Further-Details-on-Awarding-Grades-for-GCSE-and-A-/)
08:07:07	0/-1	---M--	301	error ('')			https://willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-.10f.delayed	(from https://willinkschool.org.uk/News/Fundraising-with-School-Angel/)
08:07:07	0/-1	---M--	301	error ('')			https://willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-.110.delayed	(from https://willinkschool.org.uk/News/GCSE-Results-2019/)
08:07:07	0/-1	---M--	301	error ('')			https://willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-.111.delayed	(from https://willinkschool.org.uk/News/A-Level-Exam-Results-2019/)
08:07:07	0/-1	---M--	301	error ('')			https://willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-.112.delayed	(from https://willinkschool.org.uk/News/Uniform-Letter-July-2019/)
08:07:07	0/-1	---M--	301	error ('')			https://willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-.113.delayed	(from https://willinkschool.org.uk/News/WeLink-Issue-51/)
08:07:07	0/-1	---M--	301	error ('')			https://willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-.114.delayed	(from https://willinkschool.org.uk/News/Moldova-TV-Interview-Willink-Staff/)
08:07:07	0/-1	---M--	301	error ('')			https://willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-.115.delayed	(from https://willinkschool.org.uk/News/Activity-Week-Photography/)
08:07:07	0/-1	---M--	301	error ('')			https://willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-.116.delayed	(from https://willinkschool.org.uk/News/Train-to-Teach-Information-Sessions-Ist-July-2019/)
08:07:07	0/-1	---M--	301	error ('')			https://willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-.117.delayed	(from https://willinkschool.org.uk/News/Monthly-Maths-Puzzle-February-2018/)
08:07:07	0/-1	---M--	301	error ('')			https://willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-.118.delayed	(from https://willinkschool.org.uk/News/Monthly-Maths-Puzzle-January-2018/)
08:07:07	0/-1	---M--	301	error ('')			https://willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-.119.delayed	(from https://willinkschool.org.uk/News/Cheerleading-Trip/)
08:07:07	0/-1	---M--	301	error ('')			https://willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-	C:/My%20Web%20Sites/sussy/willinkschool.org.uk/NHS-Test-and-Trace-COVID-19-testing-for-Staff-and-.11a.delayed	(from https://willinkschool.org.uk/News/Index.asp?subcatID=)
